review_date,category,weekly_sentiment,rolling_avg,delta,alert
2023-07-10,TV_Audio_Entertainment,1.0,1.0,0.25,POSITIVE SPIKE
2023-07-17,TV_Audio_Entertainment,0.833,0.917,-0.083,Normal
2023-07-24,TV_Audio_Entertainment,1.0,0.917,0.0,Normal
2023-07-31,TV_Audio_Entertainment,1.0,1.0,0.083,Normal
2023-08-07,TV_Audio_Entertainment,0.75,0.875,-0.125,Normal
2023-08-14,TV_Audio_Entertainment,0.8,0.775,-0.1,Normal
2023-08-21,TV_Audio_Entertainment,0.556,0.678,-0.097,Normal
2023-08-28,TV_Audio_Entertainment,0.4,0.478,-0.2,NEGATIVE SPIKE
2023-09-04,TV_Audio_Entertainment,1.0,0.7,0.222,TREND SHIFT
2023-09-11,TV_Audio_Entertainment,1.0,1.0,0.3,POSITIVE SPIKE
2023-09-18,TV_Audio_Entertainment,0.571,0.786,-0.214,TREND SHIFT
2023-09-25,TV_Audio_Entertainment,1.0,0.786,0.0,Normal
2023-10-02,TV_Audio_Entertainment,1.0,1.0,0.214,POSITIVE SPIKE
2023-10-09,TV_Audio_Entertainment,0.75,0.875,-0.125,Normal
2023-10-16,TV_Audio_Entertainment,1.0,0.875,0.0,Normal
2023-10-23,TV_Audio_Entertainment,0.857,0.929,0.054,Normal
2023-10-30,TV_Audio_Entertainment,0.667,0.762,-0.167,Normal
2023-11-06,TV_Audio_Entertainment,0.2,0.433,-0.329,NEGATIVE SPIKE
2023-11-13,TV_Audio_Entertainment,1.0,0.6,0.167,Normal
2023-11-20,TV_Audio_Entertainment,0.75,0.875,0.275,POSITIVE SPIKE
2023-11-27,TV_Audio_Entertainment,1.0,0.875,0.0,Normal
2023-12-04,TV_Audio_Entertainment,0.5,0.75,-0.125,Normal
2023-12-11,TV_Audio_Entertainment,0.667,0.583,-0.167,Normal
2023-12-18,TV_Audio_Entertainment,0.75,0.708,0.125,Normal
2023-12-25,TV_Audio_Entertainment,1.0,0.875,0.167,Normal
2024-01-01,TV_Audio_Entertainment,1.0,1.0,0.125,Normal
2024-01-08,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2024-01-15,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2024-01-22,TV_Audio_Entertainment,0.75,0.875,-0.125,Normal
2024-01-29,TV_Audio_Entertainment,0.667,0.708,-0.167,Normal
2024-02-05,TV_Audio_Entertainment,1.0,0.833,0.125,Normal
2024-02-12,TV_Audio_Entertainment,1.0,1.0,0.167,Normal
2024-02-19,TV_Audio_Entertainment,0.5,0.75,-0.25,TREND SHIFT
2024-02-26,TV_Audio_Entertainment,0.75,0.625,-0.125,Normal
2024-03-04,TV_Audio_Entertainment,0.25,0.5,-0.125,Normal
2024-03-11,TV_Audio_Entertainment,0.667,0.458,-0.042,Normal
2024-03-18,TV_Audio_Entertainment,0.75,0.708,0.25,TREND SHIFT
2024-03-25,TV_Audio_Entertainment,1.0,0.875,0.167,Normal
2024-04-01,TV_Audio_Entertainment,0.8,0.9,0.025,Normal
2024-04-08,TV_Audio_Entertainment,0.8,0.8,-0.1,Normal
2024-04-15,TV_Audio_Entertainment,1.0,0.9,0.1,Normal
2024-04-22,TV_Audio_Entertainment,1.0,1.0,0.1,Normal
2024-04-29,TV_Audio_Entertainment,0.778,0.889,-0.111,Normal
2024-05-06,TV_Audio_Entertainment,0.667,0.722,-0.167,Normal
2024-05-13,TV_Audio_Entertainment,1.0,0.833,0.111,Normal
2024-05-20,TV_Audio_Entertainment,1.0,1.0,0.167,Normal
2024-05-27,TV_Audio_Entertainment,0.2,0.6,-0.4,TREND SHIFT
2024-06-03,TV_Audio_Entertainment,0.444,0.322,-0.278,NEGATIVE SPIKE
2024-06-10,TV_Audio_Entertainment,0.571,0.508,0.186,Normal
2024-06-17,TV_Audio_Entertainment,1.0,0.786,0.278,POSITIVE SPIKE
2024-06-24,TV_Audio_Entertainment,0.429,0.714,-0.071,Normal
2024-07-01,TV_Audio_Entertainment,1.0,0.714,0.0,Normal
2024-07-08,TV_Audio_Entertainment,0.857,0.929,0.214,POSITIVE SPIKE
2024-07-15,TV_Audio_Entertainment,1.0,0.929,0.0,Normal
2024-07-22,TV_Audio_Entertainment,0.333,0.667,-0.262,NEGATIVE SPIKE
2024-07-29,TV_Audio_Entertainment,0.571,0.452,-0.214,NEGATIVE SPIKE
2024-08-05,TV_Audio_Entertainment,1.0,0.786,0.333,TREND SHIFT
2024-08-12,TV_Audio_Entertainment,0.778,0.889,0.103,Normal
2024-08-19,TV_Audio_Entertainment,1.0,0.889,0.0,Normal
2024-08-26,TV_Audio_Entertainment,0.833,0.917,0.028,Normal
2024-09-02,TV_Audio_Entertainment,0.75,0.792,-0.125,Normal
2024-09-09,TV_Audio_Entertainment,1.0,0.875,0.083,Normal
2024-09-16,TV_Audio_Entertainment,0.167,0.583,-0.292,TREND SHIFT
2024-09-23,TV_Audio_Entertainment,1.0,0.583,-0.0,Normal
2024-09-30,TV_Audio_Entertainment,0.875,0.938,0.354,TREND SHIFT
2024-10-14,TV_Audio_Entertainment,0.6,0.738,-0.2,Normal
2024-10-21,TV_Audio_Entertainment,1.0,0.8,0.062,Normal
2024-10-28,TV_Audio_Entertainment,1.0,1.0,0.2,Normal
2024-11-04,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2024-11-11,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2024-11-18,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2024-11-25,TV_Audio_Entertainment,1.0,1.0,0.0,Normal
2024-12-02,TV_Audio_Entertainment,0.4,0.7,-0.3,NEGATIVE SPIKE
2024-12-09,TV_Audio_Entertainment,1.0,0.7,0.0,Normal
2024-12-16,TV_Audio_Entertainment,0.0,0.5,-0.2,Normal
2024-12-23,TV_Audio_Entertainment,0.875,0.438,-0.062,Normal
2024-12-30,TV_Audio_Entertainment,0.8,0.838,0.4,TREND SHIFT
2020-12-28,Toys_Kids,1.0,1.0,,Normal
2021-01-04,Toys_Kids,0.2,0.6,-0.4,NEGATIVE SPIKE
2021-01-11,Toys_Kids,1.0,0.6,0.0,Normal
2021-01-18,Toys_Kids,-1.0,0.0,-0.6,NEGATIVE SPIKE
2021-02-01,Toys_Kids,0.857,-0.071,-0.071,Normal
2021-02-08,Toys_Kids,1.0,0.929,1.0,TREND SHIFT
2021-02-15,Toys_Kids,0.25,0.625,-0.304,TREND SHIFT
2021-02-22,Toys_Kids,-0.333,-0.042,-0.667,NEGATIVE SPIKE
2021-03-01,Toys_Kids,-1.0,-0.667,-0.625,NEGATIVE SPIKE
2021-03-08,Toys_Kids,0.4,-0.3,0.367,TREND SHIFT
2021-03-15,Toys_Kids,1.0,0.7,1.0,POSITIVE SPIKE
2021-03-22,Toys_Kids,0.333,0.667,-0.033,Normal
2021-03-29,Toys_Kids,-0.333,0.0,-0.667,NEGATIVE SPIKE
2021-04-05,Toys_Kids,1.0,0.333,0.333,TREND SHIFT
2021-04-12,Toys_Kids,0.5,0.75,0.417,POSITIVE SPIKE
2021-04-19,Toys_Kids,1.0,0.75,0.0,Normal
2021-04-26,Toys_Kids,0.0,0.5,-0.25,NEGATIVE SPIKE
2021-05-03,Toys_Kids,1.0,0.5,0.0,Normal
2021-05-10,Toys_Kids,0.286,0.643,0.143,Normal
2021-05-17,Toys_Kids,0.0,0.143,-0.5,TREND SHIFT
2021-05-24,Toys_Kids,0.5,0.25,0.107,Normal
2021-05-31,Toys_Kids,0.5,0.5,0.25,POSITIVE SPIKE
2021-06-07,Toys_Kids,0.5,0.5,0.0,Normal
2021-06-14,Toys_Kids,1.0,0.75,0.25,POSITIVE SPIKE
2021-06-21,Toys_Kids,0.0,0.5,-0.25,TREND SHIFT
2021-06-28,Toys_Kids,0.0,0.0,-0.5,NEGATIVE SPIKE
2021-07-05,Toys_Kids,-0.2,-0.1,-0.1,Normal
2021-07-12,Toys_Kids,1.0,0.4,0.5,TREND SHIFT
2021-07-19,Toys_Kids,1.0,1.0,0.6,POSITIVE SPIKE
2021-07-26,Toys_Kids,0.333,0.667,-0.333,TREND SHIFT
2021-08-02,Toys_Kids,0.333,0.333,-0.333,NEGATIVE SPIKE
2021-08-09,Toys_Kids,0.333,0.333,0.0,Normal
2021-08-16,Toys_Kids,0.0,0.167,-0.167,Normal
2021-08-23,Toys_Kids,1.0,0.5,0.333,TREND SHIFT
2021-08-30,Toys_Kids,0.444,0.722,0.222,POSITIVE SPIKE
2021-09-06,Toys_Kids,0.667,0.556,-0.167,Normal
2021-09-13,Toys_Kids,1.0,0.833,0.278,TREND SHIFT
2021-09-20,Toys_Kids,0.143,0.571,-0.262,TREND SHIFT
2021-09-27,Toys_Kids,-0.25,-0.054,-0.625,NEGATIVE SPIKE
2021-10-04,Toys_Kids,1.0,0.375,0.429,TREND SHIFT
2021-10-11,Toys_Kids,0.714,0.857,0.482,POSITIVE SPIKE
2021-10-18,Toys_Kids,1.0,0.857,0.0,Normal
2021-10-25,Toys_Kids,0.5,0.75,-0.107,Normal
2021-11-01,Toys_Kids,0.0,0.25,-0.5,NEGATIVE SPIKE
2021-11-08,Toys_Kids,0.0,0.0,-0.25,NEGATIVE SPIKE
2021-11-22,Toys_Kids,0.111,0.056,0.056,Normal
2021-11-29,Toys_Kids,0.333,0.222,0.167,Normal
2021-12-06,Toys_Kids,-1.0,-0.333,-0.556,TREND SHIFT
2021-12-20,Toys_Kids,1.0,0.0,0.333,TREND SHIFT
2021-12-27,Toys_Kids,0.667,0.833,0.833,POSITIVE SPIKE
2022-01-03,Toys_Kids,-1.0,-0.167,-1.0,TREND SHIFT
2022-01-10,Toys_Kids,0.5,-0.25,-0.083,Normal
2022-01-17,Toys_Kids,1.0,0.75,1.0,TREND SHIFT
2022-01-24,Toys_Kids,0.333,0.667,-0.083,Normal
2022-01-31,Toys_Kids,1.0,0.667,0.0,Normal
2022-02-07,Toys_Kids,-0.667,0.167,-0.5,NEGATIVE SPIKE
2022-02-14,Toys_Kids,1.0,0.167,0.0,Normal
2022-02-21,Toys_Kids,-0.25,0.375,0.208,POSITIVE SPIKE
2022-02-28,Toys_Kids,0.333,0.042,-0.333,TREND SHIFT
2022-03-07,Toys_Kids,0.0,0.167,0.125,Normal
2022-03-14,Toys_Kids,0.333,0.167,0.0,Normal
2022-03-21,Toys_Kids,-0.333,0.0,-0.167,Normal
2022-03-28,Toys_Kids,0.333,0.0,0.0,Normal
2022-04-04,Toys_Kids,0.5,0.417,0.417,POSITIVE SPIKE
2022-04-11,Toys_Kids,1.0,0.75,0.333,POSITIVE SPIKE
2022-04-18,Toys_Kids,1.0,1.0,0.25,POSITIVE SPIKE
2022-04-25,Toys_Kids,-0.25,0.375,-0.625,TREND SHIFT
2022-05-02,Toys_Kids,0.0,-0.125,-0.5,NEGATIVE SPIKE
2022-05-09,Toys_Kids,0.0,0.0,0.125,Normal
2022-05-16,Toys_Kids,0.5,0.25,0.25,POSITIVE SPIKE
2022-05-23,Toys_Kids,0.833,0.667,0.417,POSITIVE SPIKE
2022-05-30,Toys_Kids,1.0,0.917,0.25,POSITIVE SPIKE
2022-06-06,Toys_Kids,0.667,0.833,-0.083,Normal
2022-06-13,Toys_Kids,1.0,0.833,0.0,Normal
2022-06-20,Toys_Kids,0.0,0.5,-0.333,NEGATIVE SPIKE
2022-06-27,Toys_Kids,0.625,0.312,-0.188,Normal
2022-07-04,Toys_Kids,-0.333,0.146,-0.167,Normal
2022-07-11,Toys_Kids,0.333,0.0,-0.146,Normal
2022-07-25,Toys_Kids,1.0,0.667,0.667,TREND SHIFT
2022-08-01,Toys_Kids,1.0,1.0,0.333,POSITIVE SPIKE
2022-08-08,Toys_Kids,0.333,0.667,-0.333,TREND SHIFT
2022-08-15,Toys_Kids,0.0,0.167,-0.5,NEGATIVE SPIKE
2022-08-22,Toys_Kids,0.333,0.167,0.0,Normal
2022-08-29,Toys_Kids,0.75,0.542,0.375,POSITIVE SPIKE
2022-09-05,Toys_Kids,1.0,0.875,0.333,POSITIVE SPIKE
2022-09-12,Toys_Kids,0.6,0.8,-0.075,Normal
2022-09-19,Toys_Kids,-0.4,0.1,-0.7,NEGATIVE SPIKE
2022-09-26,Toys_Kids,0.167,-0.117,-0.217,NEGATIVE SPIKE
2022-10-03,Toys_Kids,-0.5,-0.167,-0.05,Normal
2022-10-10,Toys_Kids,0.667,0.083,0.25,TREND SHIFT
2022-10-17,Toys_Kids,0.5,0.583,0.5,POSITIVE SPIKE
2022-10-24,Toys_Kids,-0.333,0.083,-0.5,TREND SHIFT
2022-10-31,Toys_Kids,0.444,0.056,-0.028,Normal
2022-11-07,Toys_Kids,1.0,0.722,0.667,TREND SHIFT
2022-11-14,Toys_Kids,0.0,0.5,-0.222,TREND SHIFT
2022-11-21,Toys_Kids,0.0,0.0,-0.5,NEGATIVE SPIKE
2022-11-28,Toys_Kids,0.25,0.125,0.125,Normal
2022-12-05,Toys_Kids,0.25,0.25,0.125,Normal
2022-12-19,Toys_Kids,0.75,0.5,0.25,POSITIVE SPIKE
2022-12-26,Toys_Kids,0.5,0.625,0.125,Normal
2023-01-02,Toys_Kids,-0.333,0.083,-0.542,TREND SHIFT
2023-01-09,Toys_Kids,-0.667,-0.5,-0.583,NEGATIVE SPIKE
2023-01-16,Toys_Kids,0.286,-0.19,0.31,TREND SHIFT
2023-01-23,Toys_Kids,-0.25,0.018,0.208,POSITIVE SPIKE
2023-01-30,Toys_Kids,1.0,0.375,0.357,POSITIVE SPIKE
2023-02-06,Toys_Kids,0.5,0.75,0.375,POSITIVE SPIKE
2023-02-13,Toys_Kids,-0.333,0.083,-0.667,TREND SHIFT
2023-02-20,Toys_Kids,-0.2,-0.267,-0.35,NEGATIVE SPIKE
2023-02-27,Toys_Kids,0.0,-0.1,0.167,Normal
2023-03-06,Toys_Kids,0.6,0.3,0.4,POSITIVE SPIKE
2023-03-13,Toys_Kids,0.0,0.3,0.0,Normal
2023-03-20,Toys_Kids,0.5,0.25,-0.05,Normal
2023-03-27,Toys_Kids,0.0,0.25,0.0,Normal
2023-04-03,Toys_Kids,1.0,0.5,0.25,POSITIVE SPIKE
2023-04-10,Toys_Kids,0.0,0.5,0.0,Normal
2023-04-17,Toys_Kids,0.0,0.0,-0.5,NEGATIVE SPIKE
2023-04-24,Toys_Kids,1.0,0.5,0.5,TREND SHIFT
2023-05-01,Toys_Kids,0.833,0.917,0.417,POSITIVE SPIKE
2023-05-08,Toys_Kids,-0.5,0.167,-0.75,TREND SHIFT
2023-05-15,Toys_Kids,1.0,0.25,0.083,Normal
2023-05-22,Toys_Kids,0.333,0.667,0.417,POSITIVE SPIKE
2023-05-29,Toys_Kids,1.0,0.667,0.0,Normal
2023-06-05,Toys_Kids,1.0,1.0,0.333,POSITIVE SPIKE
2023-06-12,Toys_Kids,1.0,1.0,0.0,Normal
2023-06-19,Toys_Kids,0.4,0.7,-0.3,NEGATIVE SPIKE
2023-06-26,Toys_Kids,0.5,0.45,-0.25,NEGATIVE SPIKE
2023-07-03,Toys_Kids,0.5,0.5,0.05,Normal
2023-07-10,Toys_Kids,0.75,0.625,0.125,Normal
2023-07-17,Toys_Kids,0.333,0.542,-0.083,Normal
2023-07-24,Toys_Kids,0.0,0.167,-0.375,NEGATIVE SPIKE
2023-07-31,Toys_Kids,0.333,0.167,0.0,Normal
2023-08-07,Toys_Kids,0.5,0.417,0.25,POSITIVE SPIKE
2023-08-14,Toys_Kids,1.0,0.75,0.333,POSITIVE SPIKE
2023-08-21,Toys_Kids,-1.0,0.0,-0.75,TREND SHIFT
2023-08-28,Toys_Kids,0.6,-0.2,-0.2,NEGATIVE SPIKE
2023-09-04,Toys_Kids,0.5,0.55,0.75,TREND SHIFT
2023-09-11,Toys_Kids,1.0,0.75,0.2,Normal
2023-09-18,Toys_Kids,0.0,0.5,-0.25,TREND SHIFT
2023-09-25,Toys_Kids,0.25,0.125,-0.375,NEGATIVE SPIKE
2023-10-02,Toys_Kids,1.0,0.625,0.5,TREND SHIFT
2023-10-09,Toys_Kids,1.0,1.0,0.375,POSITIVE SPIKE
2023-10-16,Toys_Kids,-0.167,0.417,-0.583,TREND SHIFT
2023-10-23,Toys_Kids,1.0,0.417,0.0,Normal
2023-10-30,Toys_Kids,1.0,1.0,0.583,POSITIVE SPIKE
2023-11-06,Toys_Kids,1.0,1.0,0.0,Normal
2023-11-13,Toys_Kids,0.5,0.75,-0.25,NEGATIVE SPIKE
2023-11-20,Toys_Kids,0.714,0.607,-0.143,Normal
2023-11-27,Toys_Kids,0.0,0.357,-0.25,NEGATIVE SPIKE
2023-12-11,Toys_Kids,0.6,0.3,-0.057,Normal
2023-12-18,Toys_Kids,0.0,0.3,0.0,Normal
2023-12-25,Toys_Kids,0.0,0.0,-0.3,NEGATIVE SPIKE
2024-01-01,Toys_Kids,0.6,0.3,0.3,TREND SHIFT
2024-01-08,Toys_Kids,0.375,0.488,0.188,Normal
2024-01-15,Toys_Kids,0.2,0.288,-0.2,TREND SHIFT
2024-01-22,Toys_Kids,-0.333,-0.067,-0.354,NEGATIVE SPIKE
2024-01-29,Toys_Kids,0.714,0.19,0.257,TREND SHIFT
2024-02-05,Toys_Kids,1.0,0.857,0.667,POSITIVE SPIKE
2024-02-12,Toys_Kids,0.286,0.643,-0.214,TREND SHIFT
2024-02-19,Toys_Kids,0.571,0.429,-0.214,NEGATIVE SPIKE
2024-02-26,Toys_Kids,0.333,0.452,0.024,Normal
2024-03-04,Toys_Kids,0.667,0.5,0.048,Normal
2024-03-11,Toys_Kids,-0.333,0.167,-0.333,TREND SHIFT
2024-03-18,Toys_Kids,0.0,-0.167,-0.333,NEGATIVE SPIKE
2024-03-25,Toys_Kids,0.333,0.167,0.333,TREND SHIFT
2024-04-01,Toys_Kids,0.0,0.167,0.0,Normal
2024-04-08,Toys_Kids,0.667,0.333,0.167,Normal
2024-04-15,Toys_Kids,0.0,0.333,0.0,Normal
2024-04-22,Toys_Kids,0.5,0.25,-0.083,Normal
2024-04-29,Toys_Kids,1.0,0.75,0.5,TREND SHIFT
2024-05-06,Toys_Kids,0.0,0.5,-0.25,TREND SHIFT
2024-05-13,Toys_Kids,0.0,0.0,-0.5,NEGATIVE SPIKE
2024-05-20,Toys_Kids,0.75,0.375,0.375,TREND SHIFT
2024-05-27,Toys_Kids,1.0,0.875,0.5,POSITIVE SPIKE
2024-06-03,Toys_Kids,1.0,1.0,0.125,Normal
2024-06-10,Toys_Kids,0.429,0.714,-0.286,TREND SHIFT
2024-06-17,Toys_Kids,-1.0,-0.286,-1.0,NEGATIVE SPIKE
2024-06-24,Toys_Kids,1.0,0.0,0.286,TREND SHIFT
2024-07-01,Toys_Kids,1.0,1.0,1.0,POSITIVE SPIKE
2024-07-08,Toys_Kids,0.0,0.5,-0.5,TREND SHIFT
2024-07-15,Toys_Kids,0.333,0.167,-0.333,NEGATIVE SPIKE
2024-07-22,Toys_Kids,-0.333,0.0,-0.167,Normal
2024-07-29,Toys_Kids,0.667,0.167,0.167,Normal
2024-08-05,Toys_Kids,1.0,0.833,0.667,POSITIVE SPIKE
2024-08-12,Toys_Kids,0.0,0.5,-0.333,TREND SHIFT
2024-08-19,Toys_Kids,0.333,0.167,-0.333,NEGATIVE SPIKE
2024-08-26,Toys_Kids,1.0,0.667,0.5,TREND SHIFT
2024-09-02,Toys_Kids,0.2,0.6,-0.067,Normal
2024-09-09,Toys_Kids,1.0,0.6,0.0,Normal
2024-09-16,Toys_Kids,0.333,0.667,0.067,Normal
2024-09-23,Toys_Kids,0.333,0.333,-0.333,TREND SHIFT
2024-09-30,Toys_Kids,0.333,0.333,0.0,Normal
2024-10-07,Toys_Kids,1.0,0.667,0.333,POSITIVE SPIKE
2024-10-14,Toys_Kids,0.333,0.667,0.0,Normal
2024-10-21,Toys_Kids,0.0,0.167,-0.5,NEGATIVE SPIKE
2024-10-28,Toys_Kids,0.8,0.4,0.233,TREND SHIFT
2024-11-04,Toys_Kids,-0.25,0.275,-0.125,Normal
2024-11-18,Toys_Kids,0.5,0.125,-0.15,Normal
2024-11-25,Toys_Kids,1.0,0.75,0.625,TREND SHIFT
2024-12-02,Toys_Kids,-0.2,0.4,-0.35,TREND SHIFT
2024-12-09,Toys_Kids,0.75,0.275,-0.125,Normal
2024-12-16,Toys_Kids,0.0,0.375,0.1,Normal
2024-12-23,Toys_Kids,0.0,0.0,-0.375,TREND SHIFT
2024-12-30,Toys_Kids,1.0,0.5,0.5,TREND SHIFT
2020-12-28,Wearables,0.333,0.333,,Normal
2021-01-04,Wearables,1.0,0.667,0.333,POSITIVE SPIKE
2021-01-11,Wearables,0.923,0.962,0.295,POSITIVE SPIKE
2021-01-18,Wearables,0.6,0.762,-0.2,TREND SHIFT
2021-01-25,Wearables,0.4,0.5,-0.262,NEGATIVE SPIKE
2021-02-01,Wearables,0.571,0.486,-0.014,Normal
2021-02-08,Wearables,0.25,0.411,-0.075,Normal
2021-02-15,Wearables,1.0,0.625,0.214,TREND SHIFT
2021-02-22,Wearables,1.0,1.0,0.375,POSITIVE SPIKE
2021-03-01,Wearables,0.5,0.75,-0.25,TREND SHIFT
2021-03-08,Wearables,0.0,0.25,-0.5,NEGATIVE SPIKE
2021-03-15,Wearables,1.0,0.5,0.25,TREND SHIFT
2021-03-22,Wearables,0.538,0.769,0.269,POSITIVE SPIKE
2021-03-29,Wearables,0.833,0.686,-0.083,Normal
2021-04-05,Wearables,1.0,0.917,0.231,TREND SHIFT
2021-04-12,Wearables,0.8,0.9,-0.017,Normal
2021-04-19,Wearables,1.0,0.9,0.0,Normal
2021-04-26,Wearables,0.643,0.821,-0.079,Normal
2021-05-03,Wearables,0.933,0.788,-0.033,Normal
2021-05-10,Wearables,0.8,0.867,0.079,Normal
2021-05-17,Wearables,0.909,0.855,-0.012,Normal
2021-05-24,Wearables,0.4,0.655,-0.2,NEGATIVE SPIKE
2021-05-31,Wearables,0.667,0.533,-0.121,Normal
2021-06-07,Wearables,0.375,0.521,-0.012,Normal
2021-06-14,Wearables,0.6,0.488,-0.033,Normal
2021-06-21,Wearables,0.667,0.633,0.146,Normal
2021-06-28,Wearables,0.786,0.726,0.093,Normal
2021-07-05,Wearables,0.75,0.768,0.042,Normal
2021-07-12,Wearables,0.7,0.725,-0.043,Normal
2021-07-19,Wearables,0.857,0.779,0.054,Normal
2021-07-26,Wearables,1.0,0.929,0.15,Normal
2021-08-02,Wearables,0.875,0.938,0.009,Normal
2021-08-09,Wearables,0.5,0.688,-0.25,TREND SHIFT
2021-08-16,Wearables,1.0,0.75,0.062,Normal
2021-08-23,Wearables,0.5,0.75,0.0,Normal
2021-08-30,Wearables,0.273,0.386,-0.364,NEGATIVE SPIKE
2021-09-06,Wearables,1.0,0.636,0.25,TREND SHIFT
2021-09-13,Wearables,0.778,0.889,0.253,POSITIVE SPIKE
2021-09-20,Wearables,0.5,0.639,-0.25,TREND SHIFT
2021-09-27,Wearables,1.0,0.75,0.111,Normal
2021-10-04,Wearables,0.5,0.75,0.0,Normal
2021-10-11,Wearables,0.875,0.688,-0.062,Normal
2021-10-18,Wearables,1.0,0.938,0.25,TREND SHIFT
2021-10-25,Wearables,0.733,0.867,-0.071,Normal
2021-11-01,Wearables,1.0,0.867,0.0,Normal
2021-11-08,Wearables,0.833,0.917,0.05,Normal
2021-11-15,Wearables,0.6,0.717,-0.2,Normal
2021-11-22,Wearables,0.8,0.7,-0.017,Normal
2021-11-29,Wearables,0.75,0.775,0.075,Normal
2021-12-06,Wearables,1.0,0.875,0.1,Normal
2021-12-13,Wearables,0.846,0.923,0.048,Normal
2021-12-20,Wearables,0.667,0.756,-0.167,Normal
2021-12-27,Wearables,0.714,0.69,-0.066,Normal
2022-01-03,Wearables,0.5,0.607,-0.083,Normal
2022-01-10,Wearables,0.667,0.583,-0.024,Normal
2022-01-17,Wearables,0.727,0.697,0.114,Normal
2022-01-24,Wearables,0.5,0.614,-0.083,Normal
2022-01-31,Wearables,0.467,0.483,-0.13,Normal
2022-02-07,Wearables,0.818,0.642,0.159,Normal
2022-02-14,Wearables,0.833,0.826,0.183,Normal
2022-02-21,Wearables,0.8,0.817,-0.009,Normal
2022-02-28,Wearables,0.75,0.775,-0.042,Normal
2022-03-07,Wearables,0.833,0.792,0.017,Normal
2022-03-14,Wearables,0.727,0.78,-0.011,Normal
2022-03-21,Wearables,0.429,0.578,-0.202,NEGATIVE SPIKE
2022-03-28,Wearables,0.692,0.56,-0.017,Normal
2022-04-04,Wearables,0.333,0.513,-0.048,Normal
2022-04-11,Wearables,0.5,0.417,-0.096,Normal
2022-04-18,Wearables,0.6,0.55,0.133,Normal
2022-04-25,Wearables,0.5,0.55,0.0,Normal
2022-05-02,Wearables,0.273,0.386,-0.164,Normal
2022-05-09,Wearables,0.5,0.386,0.0,Normal
2022-05-16,Wearables,0.625,0.562,0.176,Normal
2022-05-23,Wearables,0.778,0.701,0.139,Normal
2022-05-30,Wearables,0.714,0.746,0.045,Normal
2022-06-06,Wearables,0.917,0.815,0.069,Normal
2022-06-13,Wearables,0.429,0.673,-0.143,Normal
2022-06-20,Wearables,0.917,0.673,0.0,Normal
2022-06-27,Wearables,0.75,0.833,0.161,Normal
2022-07-04,Wearables,0.778,0.764,-0.069,Normal
2022-07-11,Wearables,0.5,0.639,-0.125,Normal
2022-07-18,Wearables,0.4,0.45,-0.189,Normal
2022-07-25,Wearables,1.0,0.7,0.25,TREND SHIFT
2022-08-01,Wearables,0.769,0.885,0.185,Normal
2022-08-08,Wearables,0.8,0.785,-0.1,Normal
2022-08-15,Wearables,0.667,0.733,-0.051,Normal
2022-08-22,Wearables,1.0,0.833,0.1,Normal
2022-08-29,Wearables,1.0,1.0,0.167,Normal
2022-09-05,Wearables,0.5,0.75,-0.25,TREND SHIFT
2022-09-12,Wearables,0.778,0.639,-0.111,Normal
2022-09-19,Wearables,0.833,0.806,0.167,Normal
2022-09-26,Wearables,0.727,0.78,-0.025,Normal
2022-10-03,Wearables,1.0,0.864,0.083,Normal
2022-10-10,Wearables,0.714,0.857,-0.006,Normal
2022-10-17,Wearables,0.556,0.635,-0.222,NEGATIVE SPIKE
2022-10-24,Wearables,1.0,0.778,0.143,Normal
2022-10-31,Wearables,1.0,1.0,0.222,POSITIVE SPIKE
2022-11-07,Wearables,0.846,0.923,-0.077,Normal
2022-11-14,Wearables,0.889,0.868,-0.056,Normal
2022-11-21,Wearables,0.818,0.854,-0.014,Normal
2022-11-28,Wearables,1.0,0.909,0.056,Normal
2022-12-05,Wearables,0.455,0.727,-0.182,Normal
2022-12-12,Wearables,1.0,0.727,0.0,Normal
2022-12-19,Wearables,0.308,0.654,-0.073,Normal
2022-12-26,Wearables,0.545,0.427,-0.227,NEGATIVE SPIKE
2023-01-02,Wearables,0.75,0.648,0.221,TREND SHIFT
2023-01-09,Wearables,1.0,0.875,0.227,POSITIVE SPIKE
2023-01-16,Wearables,0.812,0.906,0.031,Normal
2023-01-23,Wearables,1.0,0.906,0.0,Normal
2023-01-30,Wearables,0.857,0.929,0.022,Normal
2023-02-06,Wearables,0.818,0.838,-0.091,Normal
2023-02-13,Wearables,1.0,0.909,0.071,Normal
2023-02-20,Wearables,1.0,1.0,0.091,Normal
2023-02-27,Wearables,0.7,0.85,-0.15,Normal
2023-03-06,Wearables,0.778,0.739,-0.111,Normal
2023-03-13,Wearables,1.0,0.889,0.15,Normal
2023-03-20,Wearables,0.733,0.867,-0.022,Normal
2023-03-27,Wearables,1.0,0.867,0.0,Normal
2023-04-03,Wearables,1.0,1.0,0.133,Normal
2023-04-10,Wearables,0.889,0.944,-0.056,Normal
2023-04-17,Wearables,0.533,0.711,-0.233,NEGATIVE SPIKE
2023-04-24,Wearables,0.6,0.567,-0.144,Normal
2023-05-01,Wearables,0.833,0.717,0.15,Normal
